"","YearWeekISO","FirstDose","FirstDoseRefused","SecondDose","UnknownDose","NumberDosesReceived","Region","Population","ReportingCountry","TargetGroup","Vaccine","Denominator"
"299","2021-W08",43830,0,16986,0,84240,"AT",8901064,"AT","ALL","COM",7358443
"300","2021-W08",0,0,0,0,0,"AT",8901064,"AT","ALL","JANSS",7358443
"301","2021-W08",258,0,910,0,84240,"AT",8901064,"AT","Age18_24","COM",696064
"302","2021-W08",0,0,0,0,0,"AT",8901064,"AT","Age18_24","JANSS",696064
"303","2021-W08",7337,0,0,0,0,"AT",8901064,"AT","Age18_24","AZ",696064
"304","2021-W08",137,0,112,0,37200,"AT",8901064,"AT","Age18_24","MOD",696064
"305","2021-W08",835,0,1584,0,37200,"AT",8901064,"AT","Age25_49","MOD",3006228
"306","2021-W08",2312,0,6266,0,84240,"AT",8901064,"AT","Age25_49","COM",3006228
"307","2021-W08",29795,0,0,0,0,"AT",8901064,"AT","Age25_49","AZ",3006228
"308","2021-W08",0,0,0,0,0,"AT",8901064,"AT","Age25_49","JANSS",3006228
"309","2021-W08",1811,0,4222,0,84240,"AT",8901064,"AT","Age50_59","COM",1396889
"310","2021-W08",810,0,970,0,37200,"AT",8901064,"AT","Age50_59","MOD",1396889
"311","2021-W08",15623,0,0,0,0,"AT",8901064,"AT","Age50_59","AZ",1396889
"312","2021-W08",0,0,0,0,0,"AT",8901064,"AT","Age50_59","JANSS",1396889
"313","2021-W08",957,0,611,0,37200,"AT",8901064,"AT","Age60_69","MOD",1016016
"314","2021-W08",1964,0,1698,0,84240,"AT",8901064,"AT","Age60_69","COM",1016016
"315","2021-W08",0,0,0,0,0,"AT",8901064,"AT","Age60_69","JANSS",1016016
"316","2021-W08",4440,0,0,0,0,"AT",8901064,"AT","Age60_69","AZ",1016016
"317","2021-W08",3679,0,1285,0,84240,"AT",8901064,"AT","Age70_79","COM",769199
"318","2021-W08",917,0,168,0,37200,"AT",8901064,"AT","Age70_79","MOD",769199
"319","2021-W08",231,0,0,0,0,"AT",8901064,"AT","Age70_79","AZ",769199
"320","2021-W08",0,0,0,0,0,"AT",8901064,"AT","Age70_79","JANSS",769199
"321","2021-W08",22,0,0,0,0,"AT",8901064,"AT","Age80+","AZ",474047
"322","2021-W08",817,0,310,0,37200,"AT",8901064,"AT","Age80+","MOD",474047
"323","2021-W08",0,0,0,0,0,"AT",8901064,"AT","Age80+","JANSS",474047
"324","2021-W08",33764,0,2554,0,84240,"AT",8901064,"AT","Age80+","COM",474047
"325","2021-W09",5483,0,1,0,67200,"AT",8901064,"AT","1_Age60+","AZ",2259262
"326","2021-W09",4492,0,1216,0,0,"AT",8901064,"AT","1_Age60+","MOD",2259262
"327","2021-W09",83114,0,5501,0,91260,"AT",8901064,"AT","1_Age60+","COM",2259262
"328","2021-W09",0,0,0,0,0,"AT",8901064,"AT","1_Age60+","JANSS",2259262
"329","2021-W09",48964,0,1,0,67200,"AT",8901064,"AT","1_Age<60","AZ",5099181
"330","2021-W09",0,0,0,0,0,"AT",8901064,"AT","1_Age<60","JANSS",5099181
"331","2021-W09",3223,0,185,0,0,"AT",8901064,"AT","1_Age<60","MOD",5099181
"332","2021-W09",7340,0,7661,0,91260,"AT",8901064,"AT","1_Age<60","COM",5099181
"333","2021-W09",7715,0,1401,0,0,"AT",8901064,"AT","ALL","MOD",7358443
"334","2021-W09",90454,0,13162,0,91260,"AT",8901064,"AT","ALL","COM",7358443
"335","2021-W09",54447,0,2,0,67200,"AT",8901064,"AT","ALL","AZ",7358443
"336","2021-W09",0,0,0,0,0,"AT",8901064,"AT","ALL","JANSS",7358443
"337","2021-W09",287,0,8,0,0,"AT",8901064,"AT","Age18_24","MOD",696064
"338","2021-W09",430,0,601,0,91260,"AT",8901064,"AT","Age18_24","COM",696064
"339","2021-W09",5580,0,0,0,67200,"AT",8901064,"AT","Age18_24","AZ",696064
"340","2021-W09",0,0,0,0,0,"AT",8901064,"AT","Age18_24","JANSS",696064
"341","2021-W09",0,0,0,0,0,"AT",8901064,"AT","Age25_49","JANSS",3006228
"342","2021-W09",1616,0,107,0,0,"AT",8901064,"AT","Age25_49","MOD",3006228
"343","2021-W09",3279,0,4256,0,91260,"AT",8901064,"AT","Age25_49","COM",3006228
"344","2021-W09",27667,0,0,0,67200,"AT",8901064,"AT","Age25_49","AZ",3006228
"345","2021-W09",0,0,0,0,0,"AT",8901064,"AT","Age50_59","JANSS",1396889
"346","2021-W09",3549,0,2769,0,91260,"AT",8901064,"AT","Age50_59","COM",1396889
"347","2021-W09",1307,0,70,0,0,"AT",8901064,"AT","Age50_59","MOD",1396889
"348","2021-W09",15623,0,1,0,67200,"AT",8901064,"AT","Age50_59","AZ",1396889
"349","2021-W09",1171,0,33,0,0,"AT",8901064,"AT","Age60_69","MOD",1016016
"350","2021-W09",0,0,0,0,0,"AT",8901064,"AT","Age60_69","JANSS",1016016
"351","2021-W09",4558,0,0,0,67200,"AT",8901064,"AT","Age60_69","AZ",1016016
"352","2021-W09",4213,0,1305,0,91260,"AT",8901064,"AT","Age60_69","COM",1016016
"353","2021-W09",7131,0,1366,0,91260,"AT",8901064,"AT","Age70_79","COM",769199
"354","2021-W09",776,0,1,0,67200,"AT",8901064,"AT","Age70_79","AZ",769199
"355","2021-W09",2381,0,33,0,0,"AT",8901064,"AT","Age70_79","MOD",769199
"356","2021-W09",0,0,0,0,0,"AT",8901064,"AT","Age70_79","JANSS",769199
"357","2021-W09",71770,0,2830,0,91260,"AT",8901064,"AT","Age80+","COM",474047
"358","2021-W09",940,0,1150,0,0,"AT",8901064,"AT","Age80+","MOD",474047
"359","2021-W09",0,0,0,0,0,"AT",8901064,"AT","Age80+","JANSS",474047
"360","2021-W09",149,0,0,0,67200,"AT",8901064,"AT","Age80+","AZ",474047
"361","2021-W10",17946,0,14,0,146400,"AT",8901064,"AT","1_Age60+","AZ",2259262
"362","2021-W10",93018,0,21627,0,190710,"AT",8901064,"AT","1_Age60+","COM",2259262
"363","2021-W10",5338,0,1647,0,49200,"AT",8901064,"AT","1_Age60+","MOD",2259262
"364","2021-W10",0,0,0,0,0,"AT",8901064,"AT","1_Age60+","JANSS",2259262
"365","2021-W10",43004,0,4859,0,190710,"AT",8901064,"AT","1_Age<60","COM",5099181
"366","2021-W10",6208,0,2062,0,49200,"AT",8901064,"AT","1_Age<60","MOD",5099181
"367","2021-W10",0,0,0,0,0,"AT",8901064,"AT","1_Age<60","JANSS",5099181
"368","2021-W10",59070,0,9,0,146400,"AT",8901064,"AT","1_Age<60","AZ",5099181
"369","2021-W10",136022,0,26486,0,190710,"AT",8901064,"AT","ALL","COM",7358443
"370","2021-W10",0,0,0,0,0,"AT",8901064,"AT","ALL","JANSS",7358443
"371","2021-W10",77016,0,23,0,146400,"AT",8901064,"AT","ALL","AZ",7358443
"372","2021-W10",11546,0,3709,0,49200,"AT",8901064,"AT","ALL","MOD",7358443
"373","2021-W10",5284,0,0,0,146400,"AT",8901064,"AT","Age18_24","AZ",696064
"374","2021-W10",591,0,82,0,49200,"AT",8901064,"AT","Age18_24","MOD",696064
"375","2021-W10",0,0,0,0,0,"AT",8901064,"AT","Age18_24","JANSS",696064
"376","2021-W10",4843,0,289,0,190710,"AT",8901064,"AT","Age18_24","COM",696064
"377","2021-W10",0,0,0,0,0,"AT",8901064,"AT","Age25_49","JANSS",3006228
"378","2021-W10",23071,0,2703,0,190710,"AT",8901064,"AT","Age25_49","COM",3006228
"379","2021-W10",34809,0,6,0,146400,"AT",8901064,"AT","Age25_49","AZ",3006228
"380","2021-W10",3508,0,1154,0,49200,"AT",8901064,"AT","Age25_49","MOD",3006228
"381","2021-W10",2079,0,826,0,49200,"AT",8901064,"AT","Age50_59","MOD",1396889
"382","2021-W10",13875,0,1829,0,190710,"AT",8901064,"AT","Age50_59","COM",1396889
"383","2021-W10",18860,0,3,0,146400,"AT",8901064,"AT","Age50_59","AZ",1396889
"384","2021-W10",0,0,0,0,0,"AT",8901064,"AT","Age50_59","JANSS",1396889
"385","2021-W10",1916,0,284,0,49200,"AT",8901064,"AT","Age60_69","MOD",1016016
"386","2021-W10",14671,0,1449,0,190710,"AT",8901064,"AT","Age60_69","COM",1016016
"387","2021-W10",10407,0,5,0,146400,"AT",8901064,"AT","Age60_69","AZ",1016016
"388","2021-W10",0,0,0,0,0,"AT",8901064,"AT","Age60_69","JANSS",1016016
"389","2021-W10",0,0,0,0,0,"AT",8901064,"AT","Age70_79","JANSS",769199
"390","2021-W10",23830,0,2642,0,190710,"AT",8901064,"AT","Age70_79","COM",769199
"391","2021-W10",2951,0,398,0,49200,"AT",8901064,"AT","Age70_79","MOD",769199
"392","2021-W10",6811,0,5,0,146400,"AT",8901064,"AT","Age70_79","AZ",769199
"393","2021-W10",471,0,965,0,49200,"AT",8901064,"AT","Age80+","MOD",474047
"394","2021-W10",54517,0,17536,0,190710,"AT",8901064,"AT","Age80+","COM",474047
"395","2021-W10",0,0,0,0,0,"AT",8901064,"AT","Age80+","JANSS",474047
"396","2021-W10",728,0,4,0,146400,"AT",8901064,"AT","Age80+","AZ",474047
"397","2021-W11",15566,0,2359,0,0,"AT",8901064,"AT","1_Age60+","MOD",2259262
"398","2021-W11",23635,0,17,0,19200,"AT",8901064,"AT","1_Age60+","AZ",2259262
"399","2021-W11",1,0,0,0,0,"AT",8901064,"AT","1_Age60+","JANSS",2259262
"400","2021-W11",73610,0,38627,0,93600,"AT",8901064,"AT","1_Age60+","COM",2259262
"401","2021-W11",14982,0,4381,0,93600,"AT",8901064,"AT","1_Age<60","COM",5099181
"402","2021-W11",48742,0,34,0,19200,"AT",8901064,"AT","1_Age<60","AZ",5099181
"403","2021-W11",9,0,0,0,0,"AT",8901064,"AT","1_Age<60","JANSS",5099181
"404","2021-W11",12022,0,1724,0,0,"AT",8901064,"AT","1_Age<60","MOD",5099181
"405","2021-W11",88592,0,43008,0,93600,"AT",8901064,"AT","ALL","COM",7358443
"406","2021-W11",10,0,0,0,0,"AT",8901064,"AT","ALL","JANSS",7358443
"407","2021-W11",72377,0,51,0,19200,"AT",8901064,"AT","ALL","AZ",7358443
"408","2021-W11",27588,0,4083,0,0,"AT",8901064,"AT","ALL","MOD",7358443
"409","2021-W11",3375,0,2,0,19200,"AT",8901064,"AT","Age18_24","AZ",696064
"410","2021-W11",1116,0,271,0,93600,"AT",8901064,"AT","Age18_24","COM",696064
"411","2021-W11",1235,0,88,0,0,"AT",8901064,"AT","Age18_24","MOD",696064
"412","2021-W11",1,0,0,0,0,"AT",8901064,"AT","Age18_24","JANSS",696064
"413","2021-W11",5918,0,951,0,0,"AT",8901064,"AT","Age25_49","MOD",3006228
"414","2021-W11",7085,0,2308,0,93600,"AT",8901064,"AT","Age25_49","COM",3006228
"415","2021-W11",28023,0,18,0,19200,"AT",8901064,"AT","Age25_49","AZ",3006228
"416","2021-W11",7,0,0,0,0,"AT",8901064,"AT","Age25_49","JANSS",3006228
"417","2021-W11",17291,0,14,0,19200,"AT",8901064,"AT","Age50_59","AZ",1396889
"418","2021-W11",4807,0,683,0,0,"AT",8901064,"AT","Age50_59","MOD",1396889
"419","2021-W11",6506,0,1762,0,93600,"AT",8901064,"AT","Age50_59","COM",1396889
"420","2021-W11",1,0,0,0,0,"AT",8901064,"AT","Age50_59","JANSS",1396889
"421","2021-W11",12949,0,1895,0,93600,"AT",8901064,"AT","Age60_69","COM",1016016
"422","2021-W11",4821,0,511,0,0,"AT",8901064,"AT","Age60_69","MOD",1016016
"423","2021-W11",11021,0,10,0,19200,"AT",8901064,"AT","Age60_69","AZ",1016016
"424","2021-W11",1,0,0,0,0,"AT",8901064,"AT","Age60_69","JANSS",1016016
"425","2021-W11",30980,0,3601,0,93600,"AT",8901064,"AT","Age70_79","COM",769199
"426","2021-W11",7465,0,592,0,0,"AT",8901064,"AT","Age70_79","MOD",769199
"427","2021-W11",9616,0,3,0,19200,"AT",8901064,"AT","Age70_79","AZ",769199
"428","2021-W11",0,0,0,0,0,"AT",8901064,"AT","Age70_79","JANSS",769199
"429","2021-W11",3280,0,1256,0,0,"AT",8901064,"AT","Age80+","MOD",474047
"430","2021-W11",29681,0,33131,0,93600,"AT",8901064,"AT","Age80+","COM",474047
"431","2021-W11",0,0,0,0,0,"AT",8901064,"AT","Age80+","JANSS",474047
"432","2021-W11",2998,0,4,0,19200,"AT",8901064,"AT","Age80+","AZ",474047
"433","2021-W12",2,0,0,0,0,"AT",8901064,"AT","1_Age60+","JANSS",2259262
"434","2021-W12",41325,0,80186,0,128700,"AT",8901064,"AT","1_Age60+","COM",2259262
"435","2021-W12",11786,0,2477,0,74400,"AT",8901064,"AT","1_Age60+","MOD",2259262
"436","2021-W12",31330,0,69,0,19200,"AT",8901064,"AT","1_Age60+","AZ",2259262
"437","2021-W12",9396,0,1622,0,74400,"AT",8901064,"AT","1_Age<60","MOD",5099181
"438","2021-W12",16005,0,7154,0,128700,"AT",8901064,"AT","1_Age<60","COM",5099181
"439","2021-W12",4,0,0,0,0,"AT",8901064,"AT","1_Age<60","JANSS",5099181
"440","2021-W12",42671,0,27,0,19200,"AT",8901064,"AT","1_Age<60","AZ",5099181
"441","2021-W12",57330,0,87340,0,128700,"AT",8901064,"AT","ALL","COM",7358443
"442","2021-W12",74001,0,96,0,19200,"AT",8901064,"AT","ALL","AZ",7358443
"443","2021-W12",6,0,0,0,0,"AT",8901064,"AT","ALL","JANSS",7358443
"444","2021-W12",21182,0,4099,0,74400,"AT",8901064,"AT","ALL","MOD",7358443
"445","2021-W12",1047,0,416,0,128700,"AT",8901064,"AT","Age18_24","COM",696064
"446","2021-W12",3335,0,0,0,19200,"AT",8901064,"AT","Age18_24","AZ",696064
"447","2021-W12",873,0,120,0,74400,"AT",8901064,"AT","Age18_24","MOD",696064
"448","2021-W12",0,0,0,0,0,"AT",8901064,"AT","Age18_24","JANSS",696064
"449","2021-W12",23373,0,12,0,19200,"AT",8901064,"AT","Age25_49","AZ",3006228
"450","2021-W12",1,0,0,0,0,"AT",8901064,"AT","Age25_49","JANSS",3006228
"451","2021-W12",5061,0,758,0,74400,"AT",8901064,"AT","Age25_49","MOD",3006228
"452","2021-W12",8204,0,3232,0,128700,"AT",8901064,"AT","Age25_49","COM",3006228
"453","2021-W12",3432,0,737,0,74400,"AT",8901064,"AT","Age50_59","MOD",1396889
"454","2021-W12",3,0,0,0,0,"AT",8901064,"AT","Age50_59","JANSS",1396889
"455","2021-W12",6573,0,3426,0,128700,"AT",8901064,"AT","Age50_59","COM",1396889
"456","2021-W12",15910,0,15,0,19200,"AT",8901064,"AT","Age50_59","AZ",1396889
"457","2021-W12",2,0,0,0,0,"AT",8901064,"AT","Age60_69","JANSS",1016016
"458","2021-W12",9137,0,4037,0,128700,"AT",8901064,"AT","Age60_69","COM",1016016
"459","2021-W12",11571,0,18,0,19200,"AT",8901064,"AT","Age60_69","AZ",1016016
"460","2021-W12",3002,0,873,0,74400,"AT",8901064,"AT","Age60_69","MOD",1016016
"461","2021-W12",15274,0,13,0,19200,"AT",8901064,"AT","Age70_79","AZ",769199
"462","2021-W12",0,0,0,0,0,"AT",8901064,"AT","Age70_79","JANSS",769199
"463","2021-W12",20392,0,6882,0,128700,"AT",8901064,"AT","Age70_79","COM",769199
"464","2021-W12",6700,0,847,0,74400,"AT",8901064,"AT","Age70_79","MOD",769199
"465","2021-W12",11796,0,69267,0,128700,"AT",8901064,"AT","Age80+","COM",474047
"466","2021-W12",2084,0,757,0,74400,"AT",8901064,"AT","Age80+","MOD",474047
"467","2021-W12",4485,0,38,0,19200,"AT",8901064,"AT","Age80+","AZ",474047
"468","2021-W12",0,0,0,0,0,"AT",8901064,"AT","Age80+","JANSS",474047
"469","2021-W13",19878,0,43,0,199200,"AT",8901064,"AT","1_Age60+","AZ",2259262
"470","2021-W13",23865,0,3849,0,0,"AT",8901064,"AT","1_Age60+","MOD",2259262
"471","2021-W13",62569,0,65083,0,128700,"AT",8901064,"AT","1_Age60+","COM",2259262
"472","2021-W13",1,0,0,0,0,"AT",8901064,"AT","1_Age60+","JANSS",2259262
"473","2021-W13",18040,0,87,0,199200,"AT",8901064,"AT","1_Age<60","AZ",5099181
"474","2021-W13",5946,0,2299,0,0,"AT",8901064,"AT","1_Age<60","MOD",5099181
"475","2021-W13",11058,0,8086,0,128700,"AT",8901064,"AT","1_Age<60","COM",5099181
"476","2021-W13",9,0,0,0,0,"AT",8901064,"AT","1_Age<60","JANSS",5099181
"477","2021-W13",73627,0,73169,0,128700,"AT",8901064,"AT","ALL","COM",7358443
"478","2021-W13",29811,0,6148,0,0,"AT",8901064,"AT","ALL","MOD",7358443
"479","2021-W13",10,0,0,0,0,"AT",8901064,"AT","ALL","JANSS",7358443
"480","2021-W13",37918,0,130,0,199200,"AT",8901064,"AT","ALL","AZ",7358443
"481","2021-W13",554,0,222,0,0,"AT",8901064,"AT","Age18_24","MOD",696064
"482","2021-W13",1538,0,17,0,199200,"AT",8901064,"AT","Age18_24","AZ",696064
"483","2021-W13",738,0,681,0,128700,"AT",8901064,"AT","Age18_24","COM",696064
"484","2021-W13",0,0,0,0,0,"AT",8901064,"AT","Age18_24","JANSS",696064
"485","2021-W13",8,0,0,0,0,"AT",8901064,"AT","Age25_49","JANSS",3006228
"486","2021-W13",2829,0,1180,0,0,"AT",8901064,"AT","Age25_49","MOD",3006228
"487","2021-W13",9309,0,40,0,199200,"AT",8901064,"AT","Age25_49","AZ",3006228
"488","2021-W13",5310,0,3904,0,128700,"AT",8901064,"AT","Age25_49","COM",3006228
"489","2021-W13",7157,0,27,0,199200,"AT",8901064,"AT","Age50_59","AZ",1396889
"490","2021-W13",1,0,0,0,0,"AT",8901064,"AT","Age50_59","JANSS",1396889
"491","2021-W13",4868,0,3388,0,128700,"AT",8901064,"AT","Age50_59","COM",1396889
"492","2021-W13",2543,0,888,0,0,"AT",8901064,"AT","Age50_59","MOD",1396889
"493","2021-W13",6639,0,12,0,199200,"AT",8901064,"AT","Age60_69","AZ",1016016
"494","2021-W13",1,0,0,0,0,"AT",8901064,"AT","Age60_69","JANSS",1016016
"495","2021-W13",3065,0,829,0,0,"AT",8901064,"AT","Age60_69","MOD",1016016
"496","2021-W13",7528,0,5585,0,128700,"AT",8901064,"AT","Age60_69","COM",1016016
"497","2021-W13",0,0,0,0,0,"AT",8901064,"AT","Age70_79","JANSS",769199
"498","2021-W13",9466,0,11,0,199200,"AT",8901064,"AT","Age70_79","AZ",769199
"499","2021-W13",35832,0,14528,0,128700,"AT",8901064,"AT","Age70_79","COM",769199
"500","2021-W13",19318,0,2142,0,0,"AT",8901064,"AT","Age70_79","MOD",769199
"501","2021-W13",0,0,0,0,0,"AT",8901064,"AT","Age80+","JANSS",474047
"502","2021-W13",1482,0,878,0,0,"AT",8901064,"AT","Age80+","MOD",474047
"503","2021-W13",3773,0,20,0,199200,"AT",8901064,"AT","Age80+","AZ",474047
"504","2021-W13",19209,0,44970,0,128700,"AT",8901064,"AT","Age80+","COM",474047
"505","2021-W14",68331,0,85,0,0,"AT",8901064,"AT","1_Age60+","AZ",2259262
"506","2021-W14",23200,0,5502,0,62400,"AT",8901064,"AT","1_Age60+","MOD",2259262
"507","2021-W14",84102,0,81218,0,196560,"AT",8901064,"AT","1_Age60+","COM",2259262
"508","2021-W14",2,0,0,0,0,"AT",8901064,"AT","1_Age60+","JANSS",2259262
"509","2021-W14",20770,0,156,0,0,"AT",8901064,"AT","1_Age<60","AZ",5099181
"510","2021-W14",4103,0,6462,0,62400,"AT",8901064,"AT","1_Age<60","MOD",5099181
"511","2021-W14",11875,0,42748,0,196560,"AT",8901064,"AT","1_Age<60","COM",5099181
"512","2021-W14",13,0,0,0,0,"AT",8901064,"AT","1_Age<60","JANSS",5099181
"513","2021-W14",15,0,0,0,0,"AT",8901064,"AT","ALL","JANSS",7358443
"514","2021-W14",27303,0,11964,0,62400,"AT",8901064,"AT","ALL","MOD",7358443
"515","2021-W14",89101,0,241,0,0,"AT",8901064,"AT","ALL","AZ",7358443
"516","2021-W14",95977,0,123966,0,196560,"AT",8901064,"AT","ALL","COM",7358443
"517","2021-W14",707,0,4573,0,196560,"AT",8901064,"AT","Age18_24","COM",696064
"518","2021-W14",1517,0,11,0,0,"AT",8901064,"AT","Age18_24","AZ",696064
"519","2021-W14",314,0,605,0,62400,"AT",8901064,"AT","Age18_24","MOD",696064
"520","2021-W14",1,0,0,0,0,"AT",8901064,"AT","Age18_24","JANSS",696064
"521","2021-W14",5255,0,22716,0,196560,"AT",8901064,"AT","Age25_49","COM",3006228
"522","2021-W14",10056,0,95,0,0,"AT",8901064,"AT","Age25_49","AZ",3006228
"523","2021-W14",2086,0,3589,0,62400,"AT",8901064,"AT","Age25_49","MOD",3006228
"524","2021-W14",8,0,0,0,0,"AT",8901064,"AT","Age25_49","JANSS",3006228
"525","2021-W14",5737,0,14301,0,196560,"AT",8901064,"AT","Age50_59","COM",1396889
"526","2021-W14",9143,0,50,0,0,"AT",8901064,"AT","Age50_59","AZ",1396889
"527","2021-W14",1681,0,2240,0,62400,"AT",8901064,"AT","Age50_59","MOD",1396889
"528","2021-W14",4,0,0,0,0,"AT",8901064,"AT","Age50_59","JANSS",1396889
"529","2021-W14",6418,0,2096,0,62400,"AT",8901064,"AT","Age60_69","MOD",1016016
"530","2021-W14",22975,0,16046,0,196560,"AT",8901064,"AT","Age60_69","COM",1016016
"531","2021-W14",2,0,0,0,0,"AT",8901064,"AT","Age60_69","JANSS",1016016
"532","2021-W14",25518,0,17,0,0,"AT",8901064,"AT","Age60_69","AZ",1016016
"533","2021-W14",46311,0,29189,0,196560,"AT",8901064,"AT","Age70_79","COM",769199
"534","2021-W14",0,0,0,0,0,"AT",8901064,"AT","Age70_79","JANSS",769199
"535","2021-W14",39275,0,28,0,0,"AT",8901064,"AT","Age70_79","AZ",769199
"536","2021-W14",15528,0,2927,0,62400,"AT",8901064,"AT","Age70_79","MOD",769199
"537","2021-W14",14816,0,35983,0,196560,"AT",8901064,"AT","Age80+","COM",474047
"538","2021-W14",1254,0,479,0,62400,"AT",8901064,"AT","Age80+","MOD",474047
"539","2021-W14",3538,0,40,0,0,"AT",8901064,"AT","Age80+","AZ",474047
"540","2021-W14",0,0,0,0,0,"AT",8901064,"AT","Age80+","JANSS",474047
"541","2021-W15",1,0,0,0,16800,"AT",8901064,"AT","1_Age60+","JANSS",2259262
"542","2021-W15",66616,0,76,0,26400,"AT",8901064,"AT","1_Age60+","AZ",2259262
"543","2021-W15",125069,0,49701,0,197730,"AT",8901064,"AT","1_Age60+","COM",2259262
"544","2021-W15",10938,0,15016,0,0,"AT",8901064,"AT","1_Age60+","MOD",2259262
"545","2021-W15",0,0,0,0,16800,"AT",8901064,"AT","1_Age<60","JANSS",5099181
"546","2021-W15",4967,0,11187,0,0,"AT",8901064,"AT","1_Age<60","MOD",5099181
"547","2021-W15",37751,0,18819,0,197730,"AT",8901064,"AT","1_Age<60","COM",5099181
"548","2021-W15",27605,0,305,0,26400,"AT",8901064,"AT","1_Age<60","AZ",5099181
"549","2021-W15",162820,0,68520,0,197730,"AT",8901064,"AT","ALL","COM",7358443
"550","2021-W15",94221,0,381,0,26400,"AT",8901064,"AT","ALL","AZ",7358443
"551","2021-W15",1,0,0,0,16800,"AT",8901064,"AT","ALL","JANSS",7358443
"552","2021-W15",15905,0,26203,0,0,"AT",8901064,"AT","ALL","MOD",7358443
"553","2021-W15",1970,0,1363,0,197730,"AT",8901064,"AT","Age18_24","COM",696064
"554","2021-W15",1524,0,74,0,26400,"AT",8901064,"AT","Age18_24","AZ",696064
"555","2021-W15",0,0,0,0,16800,"AT",8901064,"AT","Age18_24","JANSS",696064
"556","2021-W15",346,0,1161,0,0,"AT",8901064,"AT","Age18_24","MOD",696064
"557","2021-W15",14192,0,125,0,26400,"AT",8901064,"AT","Age25_49","AZ",3006228
"558","2021-W15",0,0,0,0,16800,"AT",8901064,"AT","Age25_49","JANSS",3006228
"559","2021-W15",2512,0,5499,0,0,"AT",8901064,"AT","Age25_49","MOD",3006228
"560","2021-W15",17417,0,9470,0,197730,"AT",8901064,"AT","Age25_49","COM",3006228
"561","2021-W15",11825,0,103,0,26400,"AT",8901064,"AT","Age50_59","AZ",1396889
"562","2021-W15",18008,0,7666,0,197730,"AT",8901064,"AT","Age50_59","COM",1396889
"563","2021-W15",0,0,0,0,16800,"AT",8901064,"AT","Age50_59","JANSS",1396889
"564","2021-W15",2081,0,4467,0,0,"AT",8901064,"AT","Age50_59","MOD",1396889
"565","2021-W15",27560,0,41,0,26400,"AT",8901064,"AT","Age60_69","AZ",1016016
"566","2021-W15",0,0,0,0,16800,"AT",8901064,"AT","Age60_69","JANSS",1016016
"567","2021-W15",5624,0,4639,0,0,"AT",8901064,"AT","Age60_69","MOD",1016016
"568","2021-W15",52943,0,12046,0,197730,"AT",8901064,"AT","Age60_69","COM",1016016
"569","2021-W15",64586,0,25552,0,197730,"AT",8901064,"AT","Age70_79","COM",769199
"570","2021-W15",36502,0,23,0,26400,"AT",8901064,"AT","Age70_79","AZ",769199
"571","2021-W15",1,0,0,0,16800,"AT",8901064,"AT","Age70_79","JANSS",769199
"572","2021-W15",5073,0,7210,0,0,"AT",8901064,"AT","Age70_79","MOD",769199
"573","2021-W15",0,0,0,0,16800,"AT",8901064,"AT","Age80+","JANSS",474047
"574","2021-W15",2554,0,12,0,26400,"AT",8901064,"AT","Age80+","AZ",474047
"575","2021-W15",7540,0,12103,0,197730,"AT",8901064,"AT","Age80+","COM",474047
"576","2021-W15",241,0,3167,0,0,"AT",8901064,"AT","Age80+","MOD",474047
"577","2021-W16",137467,0,33364,0,197730,"AT",8901064,"AT","1_Age60+","COM",2259262
"578","2021-W16",24182,0,66,0,64800,"AT",8901064,"AT","1_Age60+","AZ",2259262
"579","2021-W16",8855,0,10568,0,34800,"AT",8901064,"AT","1_Age60+","MOD",2259262
"580","2021-W16",2,0,0,0,0,"AT",8901064,"AT","1_Age60+","JANSS",2259262
"581","2021-W16",2,0,0,0,0,"AT",8901064,"AT","1_Age<60","JANSS",5099181
"582","2021-W16",23750,0,402,0,64800,"AT",8901064,"AT","1_Age<60","AZ",5099181
"583","2021-W16",84443,0,6130,0,197730,"AT",8901064,"AT","1_Age<60","COM",5099181
"584","2021-W16",9529,0,8070,0,34800,"AT",8901064,"AT","1_Age<60","MOD",5099181
"585","2021-W16",18384,0,18638,0,34800,"AT",8901064,"AT","ALL","MOD",7358443
"586","2021-W16",221910,0,39494,0,197730,"AT",8901064,"AT","ALL","COM",7358443
"587","2021-W16",4,0,0,0,0,"AT",8901064,"AT","ALL","JANSS",7358443
"588","2021-W16",47932,0,468,0,64800,"AT",8901064,"AT","ALL","AZ",7358443
"589","2021-W16",0,0,0,0,0,"AT",8901064,"AT","Age18_24","JANSS",696064
"590","2021-W16",4107,0,408,0,197730,"AT",8901064,"AT","Age18_24","COM",696064
"591","2021-W16",540,0,731,0,34800,"AT",8901064,"AT","Age18_24","MOD",696064
"592","2021-W16",2135,0,44,0,64800,"AT",8901064,"AT","Age18_24","AZ",696064
"593","2021-W16",11209,0,229,0,64800,"AT",8901064,"AT","Age25_49","AZ",3006228
"594","2021-W16",1,0,0,0,0,"AT",8901064,"AT","Age25_49","JANSS",3006228
"595","2021-W16",37872,0,3204,0,197730,"AT",8901064,"AT","Age25_49","COM",3006228
"596","2021-W16",4482,0,4328,0,34800,"AT",8901064,"AT","Age25_49","MOD",3006228
"597","2021-W16",4491,0,2984,0,34800,"AT",8901064,"AT","Age50_59","MOD",1396889
"598","2021-W16",1,0,0,0,0,"AT",8901064,"AT","Age50_59","JANSS",1396889
"599","2021-W16",41633,0,2442,0,197730,"AT",8901064,"AT","Age50_59","COM",1396889
